frequency,raw
5752.96,8.14
5810.49,7.76
5868.60,7.39
5927.28,7.09
5986.56,6.79
6046.42,6.49
6106.89,6.18
6167.96,5.90
6229.64,5.73
6291.93,5.55
6354.85,5.38
6418.40,5.21
6482.58,5.03
6547.41,4.86
6612.88,4.86
6679.01,4.91
6745.80,4.96
6813.26,5.01
6881.39,5.06
6950.21,5.12
7019.71,5.17
7089.91,5.51
7160.81,5.85
7232.41,6.19
7304.74,6.54
7377.79,6.99
7451.56,7.51
7526.08,8.02
7601.34,8.72
7677.35,9.55
7754.13,10.13
7831.67,10.50
7909.98,10.86
7989.08,11.23
8068.98,12.06
8149.67,12.25
8231.16,11.63
8313.47,11.00
8396.61,10.23
8480.57,8.94
8565.38,7.60
8651.03,6.33
8737.54,5.18
8824.92,4.08
8913.17,3.26
9002.30,2.59
9092.32,1.97
9183.25,1.44
9275.08,0.91
9367.83,0.38
9461.51,0.01
9556.12,-0.35
9651.68,-0.72
9748.20,-1.08
9845.68,-1.36
9944.14,-1.46
10043.58,-1.55
10144.02,-1.65
10245.46,-1.75
10347.91,-1.84
10451.39,-1.94
10555.91,-1.91
10661.46,-1.78
10768.08,-1.65
10875.76,-1.52
10984.52,-1.39
11094.36,-1.26
11205.31,-1.13
11317.36,-0.93
11430.53,-0.65
11544.84,-0.38
11660.29,-0.10
11776.89,0.18
11894.66,0.45
12013.60,0.59
12133.74,0.67
12255.08,0.75
12377.63,0.83
12501.41,0.91
12626.42,0.99
12752.68,0.91
12880.21,0.75
13009.01,0.59
13139.10,0.43
13270.49,0.27
13403.20,0.11
13537.23,-0.06
13672.60,-0.21
13809.33,-0.36
13947.42,-0.51
14086.90,-0.66
14227.77,-0.82
14370.04,-0.97
14513.74,-1.12
14658.88,-1.12
14805.47,-0.97
14953.52,-0.82
15103.06,-0.67
15254.09,-0.52
15406.63,-0.37
15560.70,0.29
15716.30,0.95
15873.47,1.62
16032.20,2.63
16192.52,3.71
16354.45,3.48
16517.99,2.67
16683.17,2.07
16850.01,1.48
17018.51,0.88
17188.69,-0.27
17360.58,-1.58
17534.18,-2.78
17709.53,-3.23
17886.62,-3.60
18065.49,-3.97
18246.14,-4.34
18428.60,-4.68
18612.89,-5.01
18799.02,-5.34
18987.01,-6.07
19176.88,-7.53
19368.65,-8.39
19562.33,-9.24
19757.96,-10.10
19955.54,-10.96
