frequency,raw
14227.77,0.95
14370.04,1.76
14513.74,2.69
14658.88,1.53
14805.47,0.16
14953.52,-1.21
15103.06,-2.58
15254.09,-3.95
15406.63,-1.42
15560.70,-2.20
15716.30,-2.99
15873.47,-2.11
16032.20,-0.33
16192.52,1.01
16354.45,1.91
16517.99,1.96
16683.17,0.83
16850.01,-0.29
17018.51,-1.22
17188.69,-0.62
17360.58,-0.01
17534.18,0.65
17709.53,1.39
17886.62,2.02
18065.49,2.53
18246.14,3.04
18428.60,3.55
18612.89,4.06
18799.02,4.33
18987.01,3.50
19176.88,2.68
19368.65,1.86
19562.33,0.73
19757.96,-1.89
19955.54,-13.45
