frequency,raw
17188.69,-4.34
17360.58,-4.61
17534.18,-4.89
17709.53,-5.17
17886.62,-5.45
18065.49,-5.65
18246.14,-5.85
18428.60,-6.05
18612.89,-6.25
18799.02,-6.46
18987.01,-6.66
19176.88,-7.08
19368.65,-7.64
19562.33,-8.21
19757.96,-8.78
19955.54,-9.34
