frequency,raw
4142.73,10.50
4184.15,10.43
4226.00,10.37
4268.26,10.30
4310.94,10.23
4354.05,10.16
4397.59,10.08
4441.56,9.99
4485.98,9.90
4530.84,9.82
4576.15,9.73
4621.91,9.64
4668.13,9.56
4714.81,9.47
4761.96,9.38
4809.58,9.30
4857.67,9.21
4906.25,9.12
4955.31,9.03
5004.87,8.95
5054.91,8.88
5105.46,8.80
5156.52,8.73
5208.08,8.65
5260.16,8.57
5312.77,8.50
5365.89,8.42
5419.55,8.35
5473.75,8.27
5528.49,8.20
5583.77,8.12
5639.61,8.05
5696.00,7.98
5752.96,7.91
5810.49,7.84
5868.60,7.78
5927.28,7.71
5986.56,7.64
6046.42,7.58
6106.89,7.50
6167.96,7.42
6229.64,7.34
6291.93,7.26
6354.85,7.18
6418.40,7.10
6482.58,7.02
6547.41,6.92
6612.88,6.81
6679.01,6.70
6745.80,6.59
6813.26,6.48
6881.39,6.37
6950.21,6.24
7019.71,6.09
7089.91,5.94
7160.81,5.78
7232.41,5.63
7304.74,5.48
7377.79,5.33
7451.56,5.18
7526.08,5.02
7601.34,4.87
7677.35,4.71
7754.13,4.56
7831.67,4.40
7909.98,4.25
7989.08,4.10
8068.98,3.95
8149.67,3.80
8231.16,3.65
8313.47,3.50
8396.61,3.35
8480.57,3.20
8565.38,3.07
8651.03,2.94
8737.54,2.81
8824.92,2.68
8913.17,2.55
9002.30,2.42
9092.32,2.29
9183.25,2.17
9275.08,2.04
9367.83,1.91
9461.51,1.79
9556.12,1.66
9651.68,1.54
9748.20,1.37
9845.68,1.20
9944.14,1.02
10043.58,0.85
10144.02,0.67
10245.46,0.50
10347.91,0.32
10451.39,0.11
10555.91,-0.11
10661.46,-0.32
10768.08,-0.54
10875.76,-0.75
10984.52,-0.97
11094.36,-1.20
11205.31,-1.44
11317.36,-1.69
11430.53,-1.94
11544.84,-2.19
11660.29,-2.43
11776.89,-2.68
11894.66,-2.95
12013.60,-3.22
12133.74,-3.50
12255.08,-3.77
12377.63,-4.04
12501.41,-4.31
12626.42,-4.58
12752.68,-4.84
12880.21,-5.09
13009.01,-5.35
